Date,Open,High,Low,Close,Volume,Change,Name,Code,MA20,Stddev,Upper,Lower,PB,II,IIP21,TP,Positive_MF,Nagative_MF,MFR,MFI10
2022-03-24,3300,3330,2850,2990,1498349,-0.1819425444596443,하이트론,019490,3725.25,402.251802833764,4529.753605667528,2920.746394332472,0.04304120278619861,1.9013299531014196,0.000734568407438273,3056.6666666666665,0,4579953443,0.6539923093625922,39.540226738697754
